key_id,tournament_id,tournament_name,team_id,team_name,team_code,player_id,family_name,given_name,shirt_number,position_name,position_code,birth_date,player_wikipedia_link,matches_played,starts,sub_appearances,goals,own_goals,penalty_goals,yellow_cards,red_cards,second_yellows,times_subbed_off,awards_won
8409,WC-2006,2006 FIFA Men's World Cup,T-18,Croatia,HRV,P-85818,Pletikosa,Stipe,1,goal keeper,GK,1979-01-08,https://en.wikipedia.org/wiki/Stipe_Pletikosa,3,3,0,0,0,0,1,0,0,0,
8410,WC-2006,2006 FIFA Men's World Cup,T-18,Croatia,HRV,P-97008,Srna,Darijo,2,midfielder,MF,1982-05-01,https://en.wikipedia.org/wiki/Darijo_Srna,3,3,0,1,0,0,1,0,0,1,
8411,WC-2006,2006 FIFA Men's World Cup,T-18,Croatia,HRV,P-29621,Šimunić,Josip,3,defender,DF,1978-02-18,https://en.wikipedia.org/wiki/Josip_%C5%A0imuni%C4%87,3,3,0,0,0,0,1,0,1,0,
8412,WC-2006,2006 FIFA Men's World Cup,T-18,Croatia,HRV,P-61666,Kovač,Robert,4,defender,DF,1974-04-06,https://en.wikipedia.org/wiki/Robert_Kova%C4%8D,2,2,0,0,0,0,2,0,0,0,
8413,WC-2006,2006 FIFA Men's World Cup,T-18,Croatia,HRV,P-42144,Tudor,Igor,5,midfielder,MF,1978-04-16,https://en.wikipedia.org/wiki/Igor_Tudor,3,3,0,0,0,0,2,0,0,1,
8414,WC-2006,2006 FIFA Men's World Cup,T-18,Croatia,HRV,P-91190,Vranješ,Jurica,6,midfielder,MF,1980-01-31,https://en.wikipedia.org/wiki/Jurica_Vranje%C5%A1,0,0,0,0,0,0,0,0,0,0,
8415,WC-2006,2006 FIFA Men's World Cup,T-18,Croatia,HRV,P-41724,Šimić,Dario,7,defender,DF,1975-11-12,https://en.wikipedia.org/wiki/Dario_%C5%A0imi%C4%87,3,3,0,0,0,0,1,0,1,0,
8416,WC-2006,2006 FIFA Men's World Cup,T-18,Croatia,HRV,P-13539,Babić,Marko,8,midfielder,MF,1981-01-28,https://en.wikipedia.org/wiki/Marko_Babi%C4%87_(footballer),3,3,0,0,0,0,0,0,0,0,
8417,WC-2006,2006 FIFA Men's World Cup,T-18,Croatia,HRV,P-12373,Pršo,Dado,9,forward,FW,1974-11-05,https://en.wikipedia.org/wiki/Dado_Pr%C5%A1o,3,3,0,0,0,0,0,0,0,0,
8418,WC-2006,2006 FIFA Men's World Cup,T-18,Croatia,HRV,P-84378,Kovač,Niko,10,midfielder,MF,1971-10-15,https://en.wikipedia.org/wiki/Niko_Kova%C4%8D,3,3,0,1,0,0,1,0,0,1,
8419,WC-2006,2006 FIFA Men's World Cup,T-18,Croatia,HRV,P-36053,Tokić,Mario,11,defender,DF,1975-06-23,https://en.wikipedia.org/wiki/Mario_Toki%C4%87,0,0,0,0,0,0,0,0,0,0,
8420,WC-2006,2006 FIFA Men's World Cup,T-18,Croatia,HRV,P-59970,Didulica,Joey,12,goal keeper,GK,1977-10-14,https://en.wikipedia.org/wiki/Joey_Didulica,0,0,0,0,0,0,0,0,0,0,
8421,WC-2006,2006 FIFA Men's World Cup,T-18,Croatia,HRV,P-87187,Tomas,Stjepan,13,defender,DF,1976-03-06,https://en.wikipedia.org/wiki/Stjepan_Tomas,1,1,0,0,0,0,0,0,0,1,
8422,WC-2006,2006 FIFA Men's World Cup,T-18,Croatia,HRV,P-29491,Modrić,Luka,14,midfielder,MF,1985-09-09,https://en.wikipedia.org/wiki/Luka_Modri%C4%87,2,0,2,0,0,0,0,0,0,0,
8423,WC-2006,2006 FIFA Men's World Cup,T-18,Croatia,HRV,P-31316,Leko,Ivan,15,midfielder,MF,1978-02-07,https://en.wikipedia.org/wiki/Ivan_Leko,0,0,0,0,0,0,0,0,0,0,
8424,WC-2006,2006 FIFA Men's World Cup,T-18,Croatia,HRV,P-92627,Leko,Jerko,16,midfielder,MF,1980-04-09,https://en.wikipedia.org/wiki/Jerko_Leko,2,0,2,0,0,0,0,0,0,0,
8425,WC-2006,2006 FIFA Men's World Cup,T-18,Croatia,HRV,P-38099,Klasnić,Ivan,17,forward,FW,1980-01-29,https://en.wikipedia.org/wiki/Ivan_Klasni%C4%87,3,2,1,0,0,0,0,0,0,1,
8426,WC-2006,2006 FIFA Men's World Cup,T-18,Croatia,HRV,P-13265,Olić,Ivica,18,forward,FW,1979-09-14,https://en.wikipedia.org/wiki/Ivica_Oli%C4%87,3,1,2,0,0,0,0,0,0,1,
8427,WC-2006,2006 FIFA Men's World Cup,T-18,Croatia,HRV,P-76289,Kranjčar,Niko,19,midfielder,MF,1984-08-13,https://en.wikipedia.org/wiki/Niko_Kranj%C4%8Dar,3,3,0,0,0,0,0,0,0,2,
8428,WC-2006,2006 FIFA Men's World Cup,T-18,Croatia,HRV,P-31857,Šerić,Anthony,20,midfielder,MF,1979-01-15,https://en.wikipedia.org/wiki/Anthony_%C5%A0eri%C4%87,0,0,0,0,0,0,0,0,0,0,
8429,WC-2006,2006 FIFA Men's World Cup,T-18,Croatia,HRV,P-53874,Balaban,Boško,21,forward,FW,1978-10-15,https://en.wikipedia.org/wiki/Bo%C5%A1ko_Balaban,0,0,0,0,0,0,0,0,0,0,
8430,WC-2006,2006 FIFA Men's World Cup,T-18,Croatia,HRV,P-15428,Bošnjak,Ivan,22,forward,FW,1979-02-06,https://en.wikipedia.org/wiki/Ivan_Bo%C5%A1njak,1,0,1,0,0,0,0,0,0,0,
8431,WC-2006,2006 FIFA Men's World Cup,T-18,Croatia,HRV,P-99830,Butina,Tomislav,23,goal keeper,GK,1974-03-30,https://en.wikipedia.org/wiki/Tomislav_Butina,0,0,0,0,0,0,0,0,0,0,
8432,WC-2006,2006 FIFA Men's World Cup,T-20,Czech Republic,CZE,P-53062,Čech,Petr,1,goal keeper,GK,1982-05-20,https://en.wikipedia.org/wiki/Petr_%C4%8Cech,3,3,0,0,0,0,0,0,0,0,
8433,WC-2006,2006 FIFA Men's World Cup,T-20,Czech Republic,CZE,P-86056,Grygera,Zdeněk,2,defender,DF,1980-05-14,https://en.wikipedia.org/wiki/Zden%C4%9Bk_Grygera,3,3,0,0,0,0,1,0,0,0,
8434,WC-2006,2006 FIFA Men's World Cup,T-20,Czech Republic,CZE,P-26250,Mareš,Pavel,3,defender,DF,1976-01-18,https://en.wikipedia.org/wiki/Pavel_Mare%C5%A1,0,0,0,0,0,0,0,0,0,0,
8435,WC-2006,2006 FIFA Men's World Cup,T-20,Czech Republic,CZE,P-69743,Galásek,Tomáš,4,midfielder,MF,1973-01-15,https://en.wikipedia.org/wiki/Tom%C3%A1%C5%A1_Gal%C3%A1sek,2,2,0,0,0,0,0,0,0,1,
8436,WC-2006,2006 FIFA Men's World Cup,T-20,Czech Republic,CZE,P-23972,Kováč,Radoslav,5,defender,DF,1979-11-11,https://en.wikipedia.org/wiki/Radoslav_Kov%C3%A1%C4%8D,1,1,0,0,0,0,0,0,0,1,
8437,WC-2006,2006 FIFA Men's World Cup,T-20,Czech Republic,CZE,P-35103,Jankulovski,Marek,6,defender,DF,1977-05-09,https://en.wikipedia.org/wiki/Marek_Jankulovski,3,3,0,0,0,0,0,0,0,0,
8438,WC-2006,2006 FIFA Men's World Cup,T-20,Czech Republic,CZE,P-40666,Sionko,Libor,7,midfielder,MF,1977-02-01,https://en.wikipedia.org/wiki/Libor_Sionko,1,0,1,0,0,0,0,0,0,0,
8439,WC-2006,2006 FIFA Men's World Cup,T-20,Czech Republic,CZE,P-56023,Poborský,Karel,8,midfielder,MF,1972-03-30,https://en.wikipedia.org/wiki/Karel_Poborsk%C3%BD,3,3,0,0,0,0,0,0,0,3,
8440,WC-2006,2006 FIFA Men's World Cup,T-20,Czech Republic,CZE,P-81477,Koller,Jan,9,forward,FW,1973-03-30,https://en.wikipedia.org/wiki/Jan_Koller,1,1,0,1,0,0,0,0,0,1,
8441,WC-2006,2006 FIFA Men's World Cup,T-20,Czech Republic,CZE,P-29090,Rosický,Tomáš,10,midfielder,MF,1980-10-04,https://en.wikipedia.org/wiki/Tom%C3%A1%C5%A1_Rosick%C3%BD,3,3,0,2,0,0,1,0,0,1,
8442,WC-2006,2006 FIFA Men's World Cup,T-20,Czech Republic,CZE,P-64760,Nedvěd,Pavel,11,midfielder,MF,1972-08-30,https://en.wikipedia.org/wiki/Pavel_Nedv%C4%9Bd,3,3,0,0,0,0,0,0,0,0,
8443,WC-2006,2006 FIFA Men's World Cup,T-20,Czech Republic,CZE,P-36056,Lokvenc,Vratislav,12,forward,FW,1973-09-27,https://en.wikipedia.org/wiki/Vratislav_Lokvenc,2,1,1,0,0,0,2,0,0,0,
8444,WC-2006,2006 FIFA Men's World Cup,T-20,Czech Republic,CZE,P-46512,Jiránek,Martin,13,defender,DF,1979-05-25,https://en.wikipedia.org/wiki/Martin_Jir%C3%A1nek,0,0,0,0,0,0,0,0,0,0,
8445,WC-2006,2006 FIFA Men's World Cup,T-20,Czech Republic,CZE,P-04349,Jarolím,David,14,midfielder,MF,1979-05-17,https://en.wikipedia.org/wiki/David_Jarol%C3%ADm,1,0,1,0,0,0,0,0,0,0,
8446,WC-2006,2006 FIFA Men's World Cup,T-20,Czech Republic,CZE,P-14907,Baroš,Milan,15,forward,FW,1981-10-28,https://en.wikipedia.org/wiki/Milan_Baro%C5%A1,1,1,0,0,0,0,0,0,0,1,
8447,WC-2006,2006 FIFA Men's World Cup,T-20,Czech Republic,CZE,P-44775,Blažek,Jaromír,16,goal keeper,GK,1972-12-29,https://en.wikipedia.org/wiki/Jarom%C3%ADr_Bla%C5%BEek,0,0,0,0,0,0,0,0,0,0,
8448,WC-2006,2006 FIFA Men's World Cup,T-20,Czech Republic,CZE,P-65749,Štajner,Jiří,17,forward,FW,1976-05-27,https://en.wikipedia.org/wiki/Ji%C5%99%C3%AD_%C5%A0tajner,3,0,3,0,0,0,0,0,0,0,
8449,WC-2006,2006 FIFA Men's World Cup,T-20,Czech Republic,CZE,P-21701,Heinz,Marek,18,forward,FW,1977-08-04,https://en.wikipedia.org/wiki/Marek_Heinz,1,0,1,0,0,0,0,0,0,0,
8450,WC-2006,2006 FIFA Men's World Cup,T-20,Czech Republic,CZE,P-30878,Polák,Jan,19,midfielder,MF,1981-03-14,https://en.wikipedia.org/wiki/Jan_Pol%C3%A1k,3,1,2,0,0,0,1,0,1,0,
8451,WC-2006,2006 FIFA Men's World Cup,T-20,Czech Republic,CZE,P-65590,Plašil,Jaroslav,20,midfielder,MF,1982-01-05,https://en.wikipedia.org/wiki/Jaroslav_Pla%C5%A1il,3,3,0,0,0,0,0,0,0,1,
8452,WC-2006,2006 FIFA Men's World Cup,T-20,Czech Republic,CZE,P-91280,Ujfaluši,Tomáš,21,defender,DF,1978-03-24,https://en.wikipedia.org/wiki/Tom%C3%A1%C5%A1_Ujfalu%C5%A1i,2,2,0,0,0,0,0,1,0,0,
8453,WC-2006,2006 FIFA Men's World Cup,T-20,Czech Republic,CZE,P-54533,Rozehnal,David,22,defender,DF,1980-07-05,https://en.wikipedia.org/wiki/David_Rozehnal,3,3,0,0,0,0,1,0,0,0,
8454,WC-2006,2006 FIFA Men's World Cup,T-20,Czech Republic,CZE,P-07338,Kinský,Antonín,23,goal keeper,GK,1975-05-31,https://en.wikipedia.org/wiki/Anton%C3%ADn_Kinsk%C3%BD,0,0,0,0,0,0,0,0,0,0,
8455,WC-2006,2006 FIFA Men's World Cup,T-25,Ecuador,ECU,P-29399,Villafuerte,Edwin,1,goal keeper,GK,1979-03-12,https://en.wikipedia.org/wiki/Edwin_Villafuerte,0,0,0,0,0,0,0,0,0,0,
8456,WC-2006,2006 FIFA Men's World Cup,T-25,Ecuador,ECU,P-72804,Guagua,Jorge,2,defender,DF,1981-09-28,https://en.wikipedia.org/wiki/Jorge_Guagua,3,1,2,0,0,0,0,0,0,0,
8457,WC-2006,2006 FIFA Men's World Cup,T-25,Ecuador,ECU,P-98031,Hurtado,Iván,3,defender,DF,1974-08-16,https://en.wikipedia.org/wiki/Iv%C3%A1n_Hurtado,3,3,0,0,0,0,1,0,0,1,
8458,WC-2006,2006 FIFA Men's World Cup,T-25,Ecuador,ECU,P-92146,de la Cruz,Ulises,4,defender,DF,1974-02-08,https://en.wikipedia.org/wiki/Ulises_de_la_Cruz,4,4,0,0,0,0,2,0,0,0,
8459,WC-2006,2006 FIFA Men's World Cup,T-25,Ecuador,ECU,P-36290,Perlaza,José Luis,5,defender,DF,1981-10-06,https://en.wikipedia.org/wiki/Jos%C3%A9_Luis_Perlaza,0,0,0,0,0,0,0,0,0,0,
8460,WC-2006,2006 FIFA Men's World Cup,T-25,Ecuador,ECU,P-54675,Urrutia,Patricio,6,midfielder,MF,1978-10-15,https://en.wikipedia.org/wiki/Patricio_Urrutia,3,0,3,0,0,0,0,0,0,0,
8461,WC-2006,2006 FIFA Men's World Cup,T-25,Ecuador,ECU,P-17733,Lara,Christian,7,midfielder,MF,1980-04-27,https://en.wikipedia.org/wiki/Christian_Lara_(footballer),2,0,2,0,0,0,0,0,0,0,
8462,WC-2006,2006 FIFA Men's World Cup,T-25,Ecuador,ECU,P-42534,Méndez,Édison,8,midfielder,MF,1979-03-16,https://en.wikipedia.org/wiki/%C3%89dison_M%C3%A9ndez,4,4,0,0,0,0,1,0,0,0,
8463,WC-2006,2006 FIFA Men's World Cup,T-25,Ecuador,ECU,P-51733,Borja,Félix,9,forward,FW,1983-04-02,https://en.wikipedia.org/wiki/F%C3%A9lix_Borja,1,1,0,0,0,0,0,0,0,1,
8464,WC-2006,2006 FIFA Men's World Cup,T-25,Ecuador,ECU,P-03128,Kaviedes,Iván,10,forward,FW,1977-10-24,https://en.wikipedia.org/wiki/Iv%C3%A1n_Kaviedes,4,1,3,1,0,0,0,0,0,0,
8465,WC-2006,2006 FIFA Men's World Cup,T-25,Ecuador,ECU,P-19156,Delgado,Agustín,11,forward,FW,1974-12-23,https://en.wikipedia.org/wiki/Agust%C3%ADn_Delgado,3,3,0,2,0,0,0,0,0,1,
8466,WC-2006,2006 FIFA Men's World Cup,T-25,Ecuador,ECU,P-18894,Mora,Cristian,12,goal keeper,GK,1979-08-26,https://en.wikipedia.org/wiki/Cristian_Mora,4,4,0,0,0,0,1,0,0,0,
8467,WC-2006,2006 FIFA Men's World Cup,T-25,Ecuador,ECU,P-75905,Ambrosi,Paúl,13,defender,DF,1980-10-14,https://en.wikipedia.org/wiki/Pa%C3%BAl_Ambrosi,1,1,0,0,0,0,0,0,0,0,
8468,WC-2006,2006 FIFA Men's World Cup,T-25,Ecuador,ECU,P-96174,Castillo,Segundo,14,midfielder,MF,1982-05-15,"https://en.wikipedia.org/wiki/Segundo_Castillo_(footballer,_born_1982)",3,3,0,0,0,0,1,0,0,0,
8469,WC-2006,2006 FIFA Men's World Cup,T-25,Ecuador,ECU,P-90857,Ayoví,Marlon,15,midfielder,MF,1971-09-27,https://en.wikipedia.org/wiki/Marlon_Ayov%C3%AD,1,1,0,0,0,0,0,0,0,1,
8470,WC-2006,2006 FIFA Men's World Cup,T-25,Ecuador,ECU,P-49265,Valencia,Antonio,16,midfielder,MF,1985-08-04,https://en.wikipedia.org/wiki/Antonio_Valencia,4,4,0,0,0,0,2,0,0,2,
8471,WC-2006,2006 FIFA Men's World Cup,T-25,Ecuador,ECU,P-06468,Espinoza,Giovanny,17,defender,DF,1977-04-12,https://en.wikipedia.org/wiki/Giovanny_Espinoza,4,4,0,0,0,0,0,0,0,1,
8472,WC-2006,2006 FIFA Men's World Cup,T-25,Ecuador,ECU,P-61229,Reasco,Néicer,18,defender,DF,1977-07-23,https://en.wikipedia.org/wiki/N%C3%A9icer_Reasco,3,3,0,0,0,0,0,0,0,0,
8473,WC-2006,2006 FIFA Men's World Cup,T-25,Ecuador,ECU,P-05227,Saritama,Luis,19,midfielder,MF,1983-10-20,https://en.wikipedia.org/wiki/Luis_Saritama,0,0,0,0,0,0,0,0,0,0,
8474,WC-2006,2006 FIFA Men's World Cup,T-25,Ecuador,ECU,P-30306,Tenorio,Edwin,20,midfielder,MF,1976-06-16,https://en.wikipedia.org/wiki/Edwin_Tenorio,4,4,0,0,0,0,0,0,0,1,
8475,WC-2006,2006 FIFA Men's World Cup,T-25,Ecuador,ECU,P-86943,Tenorio,Carlos,21,forward,FW,1979-05-14,https://en.wikipedia.org/wiki/Carlos_Tenorio,3,3,0,2,0,0,1,0,0,3,
8476,WC-2006,2006 FIFA Men's World Cup,T-25,Ecuador,ECU,P-27162,Lanza,Damián,22,goal keeper,GK,1982-04-10,https://en.wikipedia.org/wiki/Dami%C3%A1n_Lanza,0,0,0,0,0,0,0,0,0,0,
8477,WC-2006,2006 FIFA Men's World Cup,T-25,Ecuador,ECU,P-63618,Benítez,Christian,23,forward,FW,1986-05-01,https://en.wikipedia.org/wiki/Christian_Ben%C3%ADtez,1,0,1,0,0,0,0,0,0,0,
8478,WC-2006,2006 FIFA Men's World Cup,T-28,England,ENG,P-72859,Robinson,Paul,1,goal keeper,GK,1979-10-15,https://en.wikipedia.org/wiki/Paul_Robinson_(goalkeeper),5,5,0,0,0,0,1,0,0,0,
8479,WC-2006,2006 FIFA Men's World Cup,T-28,England,ENG,P-66658,Neville,Gary,2,defender,DF,1975-02-18,https://en.wikipedia.org/wiki/Gary_Neville,2,2,0,0,0,0,0,0,0,0,
8480,WC-2006,2006 FIFA Men's World Cup,T-28,England,ENG,P-16557,Cole,Ashley,3,defender,DF,1980-12-20,https://en.wikipedia.org/wiki/Ashley_Cole,5,5,0,0,0,0,0,0,0,0,
8481,WC-2006,2006 FIFA Men's World Cup,T-28,England,ENG,P-62157,Gerrard,Steven,4,midfielder,MF,1980-05-30,https://en.wikipedia.org/wiki/Steven_Gerrard,5,4,1,2,0,0,1,0,0,1,
8482,WC-2006,2006 FIFA Men's World Cup,T-28,England,ENG,P-01249,Ferdinand,Rio,5,defender,DF,1978-11-07,https://en.wikipedia.org/wiki/Rio_Ferdinand,5,5,0,0,0,0,0,0,0,1,
8483,WC-2006,2006 FIFA Men's World Cup,T-28,England,ENG,P-71420,Terry,John,6,defender,DF,1980-12-07,https://en.wikipedia.org/wiki/John_Terry,5,5,0,0,0,0,2,0,0,0,
8484,WC-2006,2006 FIFA Men's World Cup,T-28,England,ENG,P-81049,Beckham,David,7,midfielder,MF,1975-05-02,https://en.wikipedia.org/wiki/David_Beckham,5,5,0,1,0,0,0,0,0,2,
8485,WC-2006,2006 FIFA Men's World Cup,T-28,England,ENG,P-65534,Lampard,Frank,8,midfielder,MF,1978-06-20,https://en.wikipedia.org/wiki/Frank_Lampard,5,5,0,0,0,0,1,0,0,0,
8486,WC-2006,2006 FIFA Men's World Cup,T-28,England,ENG,P-99967,Rooney,Wayne,9,forward,FW,1985-10-24,https://en.wikipedia.org/wiki/Wayne_Rooney,4,3,1,0,0,0,0,1,0,1,
8487,WC-2006,2006 FIFA Men's World Cup,T-28,England,ENG,P-51130,Owen,Michael,10,forward,FW,1979-12-14,https://en.wikipedia.org/wiki/Michael_Owen,3,3,0,0,0,0,0,0,0,3,
8488,WC-2006,2006 FIFA Men's World Cup,T-28,England,ENG,P-37933,Cole,Joe,11,midfielder,MF,1981-11-08,https://en.wikipedia.org/wiki/Joe_Cole,5,5,0,1,0,0,0,0,0,4,
8489,WC-2006,2006 FIFA Men's World Cup,T-28,England,ENG,P-97840,Campbell,Sol,12,defender,DF,1974-09-18,https://en.wikipedia.org/wiki/Sol_Campbell,1,0,1,0,0,0,0,0,0,0,
8490,WC-2006,2006 FIFA Men's World Cup,T-28,England,ENG,P-59324,James,David,13,goal keeper,GK,1970-08-01,https://en.wikipedia.org/wiki/David_James_(footballer),0,0,0,0,0,0,0,0,0,0,
8491,WC-2006,2006 FIFA Men's World Cup,T-28,England,ENG,P-91486,Bridge,Wayne,14,defender,DF,1980-08-05,https://en.wikipedia.org/wiki/Wayne_Bridge,0,0,0,0,0,0,0,0,0,0,
8492,WC-2006,2006 FIFA Men's World Cup,T-28,England,ENG,P-50944,Carragher,Jamie,15,defender,DF,1978-01-28,https://en.wikipedia.org/wiki/Jamie_Carragher,4,2,2,0,0,0,1,0,0,1,
8493,WC-2006,2006 FIFA Men's World Cup,T-28,England,ENG,P-61216,Hargreaves,Owen,16,midfielder,MF,1981-01-20,https://en.wikipedia.org/wiki/Owen_Hargreaves,4,3,1,0,0,0,2,0,0,0,
8494,WC-2006,2006 FIFA Men's World Cup,T-28,England,ENG,P-17428,Jenas,Jermaine,17,midfielder,MF,1983-02-18,https://en.wikipedia.org/wiki/Jermaine_Jenas,0,0,0,0,0,0,0,0,0,0,
8495,WC-2006,2006 FIFA Men's World Cup,T-28,England,ENG,P-50718,Carrick,Michael,18,midfielder,MF,1981-07-28,https://en.wikipedia.org/wiki/Michael_Carrick,1,1,0,0,0,0,0,0,0,0,
8496,WC-2006,2006 FIFA Men's World Cup,T-28,England,ENG,P-64864,Lennon,Aaron,19,midfielder,MF,1987-04-16,https://en.wikipedia.org/wiki/Aaron_Lennon,3,0,3,0,0,0,0,0,0,1,
8497,WC-2006,2006 FIFA Men's World Cup,T-28,England,ENG,P-86227,Downing,Stewart,20,midfielder,MF,1984-07-22,https://en.wikipedia.org/wiki/Stewart_Downing,3,0,3,0,0,0,0,0,0,0,
8498,WC-2006,2006 FIFA Men's World Cup,T-28,England,ENG,P-77532,Crouch,Peter,21,forward,FW,1981-01-30,https://en.wikipedia.org/wiki/Peter_Crouch,4,2,2,1,0,0,1,0,0,0,
8499,WC-2006,2006 FIFA Men's World Cup,T-28,England,ENG,P-57447,Carson,Scott,22,goal keeper,GK,1985-09-03,https://en.wikipedia.org/wiki/Scott_Carson,0,0,0,0,0,0,0,0,0,0,
8500,WC-2006,2006 FIFA Men's World Cup,T-28,England,ENG,P-24015,Walcott,Theo,23,forward,FW,1989-03-16,https://en.wikipedia.org/wiki/Theo_Walcott,0,0,0,0,0,0,0,0,0,0,
8501,WC-2006,2006 FIFA Men's World Cup,T-30,France,FRA,P-30652,Landreau,Mickaël,1,goal keeper,GK,1979-05-14,https://en.wikipedia.org/wiki/Micka%C3%ABl_Landreau,0,0,0,0,0,0,0,0,0,0,
8502,WC-2006,2006 FIFA Men's World Cup,T-30,France,FRA,P-63176,Boumsong,Jean-Alain,2,defender,DF,1979-12-14,https://en.wikipedia.org/wiki/Jean-Alain_Boumsong,0,0,0,0,0,0,0,0,0,0,
8503,WC-2006,2006 FIFA Men's World Cup,T-30,France,FRA,P-04469,Abidal,Eric,3,defender,DF,1979-09-11,https://en.wikipedia.org/wiki/Eric_Abidal,6,6,0,0,0,0,2,0,0,0,
8504,WC-2006,2006 FIFA Men's World Cup,T-30,France,FRA,P-96540,Vieira,Patrick,4,midfielder,MF,1976-06-23,https://en.wikipedia.org/wiki/Patrick_Vieira,7,7,0,2,0,0,1,0,0,2,
8505,WC-2006,2006 FIFA Men's World Cup,T-30,France,FRA,P-68803,Gallas,William,5,defender,DF,1977-08-17,https://en.wikipedia.org/wiki/William_Gallas,7,7,0,0,0,0,0,0,0,0,
8506,WC-2006,2006 FIFA Men's World Cup,T-30,France,FRA,P-93048,Makélélé,Claude,6,midfielder,MF,1973-02-18,https://en.wikipedia.org/wiki/Claude_Mak%C3%A9l%C3%A9l%C3%A9,7,7,0,0,0,0,1,0,0,0,
8507,WC-2006,2006 FIFA Men's World Cup,T-30,France,FRA,P-18830,Malouda,Florent,7,midfielder,MF,1980-06-13,https://en.wikipedia.org/wiki/Florent_Malouda,6,6,0,0,0,0,1,0,0,5,
8508,WC-2006,2006 FIFA Men's World Cup,T-30,France,FRA,P-51388,Dhorasoo,Vikash,8,midfielder,MF,1973-10-10,https://en.wikipedia.org/wiki/Vikash_Dhorasoo,2,0,2,0,0,0,0,0,0,0,
8509,WC-2006,2006 FIFA Men's World Cup,T-30,France,FRA,P-31668,Govou,Sidney,9,forward,FW,1979-07-27,https://en.wikipedia.org/wiki/Sidney_Govou,4,0,4,0,0,0,0,0,0,0,
8510,WC-2006,2006 FIFA Men's World Cup,T-30,France,FRA,P-56430,Zidane,Zinedine,10,midfielder,MF,1972-06-23,https://en.wikipedia.org/wiki/Zinedine_Zidane,6,6,0,3,0,2,3,1,0,1,Golden Ball
8511,WC-2006,2006 FIFA Men's World Cup,T-30,France,FRA,P-00916,Wiltord,Sylvain,11,forward,FW,1974-05-10,https://en.wikipedia.org/wiki/Sylvain_Wiltord,7,2,5,0,0,0,0,0,0,2,
8512,WC-2006,2006 FIFA Men's World Cup,T-30,France,FRA,P-51395,Henry,Thierry,12,forward,FW,1977-08-17,https://en.wikipedia.org/wiki/Thierry_Henry,7,7,0,3,0,0,0,0,0,4,
8513,WC-2006,2006 FIFA Men's World Cup,T-30,France,FRA,P-66615,Silvestre,Mikaël,13,defender,DF,1977-08-09,https://en.wikipedia.org/wiki/Mika%C3%ABl_Silvestre,1,1,0,0,0,0,0,0,0,0,
8514,WC-2006,2006 FIFA Men's World Cup,T-30,France,FRA,P-48944,Saha,Louis,14,forward,FW,1978-08-08,https://en.wikipedia.org/wiki/Louis_Saha,3,0,3,0,0,0,2,0,0,0,
8515,WC-2006,2006 FIFA Men's World Cup,T-30,France,FRA,P-56947,Thuram,Lilian,15,defender,DF,1972-01-01,https://en.wikipedia.org/wiki/Lilian_Thuram,7,7,0,0,0,0,1,0,0,0,
8516,WC-2006,2006 FIFA Men's World Cup,T-30,France,FRA,P-55991,Barthez,Fabien,16,goal keeper,GK,1971-06-28,https://en.wikipedia.org/wiki/Fabien_Barthez,7,7,0,0,0,0,0,0,0,0,
8517,WC-2006,2006 FIFA Men's World Cup,T-30,France,FRA,P-98022,Givet,Gaël,17,defender,DF,1981-10-09,https://en.wikipedia.org/wiki/Ga%C3%ABl_Givet,0,0,0,0,0,0,0,0,0,0,
8518,WC-2006,2006 FIFA Men's World Cup,T-30,France,FRA,P-58415,Diarra,Alou,18,midfielder,MF,1981-07-15,https://en.wikipedia.org/wiki/Alou_Diarra,2,0,2,0,0,0,1,0,0,0,
8519,WC-2006,2006 FIFA Men's World Cup,T-30,France,FRA,P-23315,Sagnol,Willy,19,defender,DF,1977-03-18,https://en.wikipedia.org/wiki/Willy_Sagnol,7,7,0,0,0,0,3,0,0,0,
8520,WC-2006,2006 FIFA Men's World Cup,T-30,France,FRA,P-12167,Trezeguet,David,20,forward,FW,1977-10-15,https://en.wikipedia.org/wiki/David_Trezeguet,3,1,2,0,0,0,0,0,0,0,
8521,WC-2006,2006 FIFA Men's World Cup,T-30,France,FRA,P-43681,Chimbonda,Pascal,21,defender,DF,1979-02-21,https://en.wikipedia.org/wiki/Pascal_Chimbonda,0,0,0,0,0,0,0,0,0,0,
8522,WC-2006,2006 FIFA Men's World Cup,T-30,France,FRA,P-55659,Ribéry,Franck,22,midfielder,MF,1983-04-07,https://en.wikipedia.org/wiki/Franck_Rib%C3%A9ry,7,6,1,1,0,0,1,0,0,5,
8523,WC-2006,2006 FIFA Men's World Cup,T-30,France,FRA,P-57021,Coupet,Grégory,23,goal keeper,GK,1972-12-31,https://en.wikipedia.org/wiki/Gr%C3%A9gory_Coupet,0,0,0,0,0,0,0,0,0,0,
8524,WC-2006,2006 FIFA Men's World Cup,T-31,Germany,DEU,P-98511,Lehmann,Jens,1,goal keeper,GK,1969-11-10,https://en.wikipedia.org/wiki/Jens_Lehmann,6,6,0,0,0,0,0,0,0,0,
8525,WC-2006,2006 FIFA Men's World Cup,T-31,Germany,DEU,P-50326,Jansen,Marcell,2,defender,DF,1985-11-04,https://en.wikipedia.org/wiki/Marcell_Jansen,1,1,0,0,0,0,0,0,0,0,
